InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,UseImprovedModel,AvgDistMethod,AvgDistMean,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations,FailureStage
GG20-3-1.dat,20,3,0.125,1.0,0.4,1000,true,0.00,0.00,false,false,true,3,251.6428,0.195,222476.0334,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,1.0,0.4,1000,true,0.00,0.00,false,true,true,3,251.6428,0.103,219840.5750,1.0000,true,-1,1,0
GG20-3-1.dat,20,3,0.125,1.0,0.4,1000,false,2.00,4.00,false,false,true,3,251.6428,0.399,233940.8048,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,1.0,0.4,1000,false,2.00,4.00,false,true,true,3,251.6428,0.157,233940.8048,1.0000,true,-1,2,0
GG20-3-1.dat,20,3,0.125,1.0,0.3,1000,true,0.00,0.00,false,false,true,3,251.6428,0.190,222476.0334,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,1.0,0.3,1000,true,0.00,0.00,false,true,true,3,251.6428,0.145,219840.5750,1.0000,true,-1,1,0
GG20-3-1.dat,20,3,0.125,1.0,0.3,1000,false,2.00,4.00,false,false,true,3,251.6428,0.418,233940.8048,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,1.0,0.3,1000,false,2.00,4.00,false,true,true,3,251.6428,0.155,233940.8048,1.0000,true,-1,2,0
GG20-3-1.dat,20,3,0.125,1.0,0.2,1000,true,0.00,0.00,false,false,true,3,251.6428,0.151,222476.0334,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,1.0,0.2,1000,true,0.00,0.00,false,true,true,3,251.6428,0.109,222476.0334,1.0000,true,-1,2,0
GG20-3-1.dat,20,3,0.125,1.0,0.2,1000,false,2.00,4.00,false,false,true,3,251.6428,0.291,233940.8048,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,1.0,0.2,1000,false,2.00,4.00,false,true,true,3,251.6428,0.095,233940.8048,1.0000,true,-1,2,0
GG20-3-1.dat,20,3,0.125,1.0,0.1,1000,true,0.00,0.00,false,false,true,3,251.6428,0.126,222476.0334,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,1.0,0.1,1000,true,0.00,0.00,false,true,true,3,251.6428,0.090,222476.0334,1.0000,true,-1,2,0
GG20-3-1.dat,20,3,0.125,1.0,0.1,1000,false,2.00,4.00,false,false,true,3,251.6428,0.496,236230.5291,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,1.0,0.1,1000,false,2.00,4.00,false,true,true,3,251.6428,0.085,233940.8048,1.0000,true,-1,2,0
GG20-3-1.dat,20,3,0.250,1.0,0.4,1000,true,0.00,0.00,false,false,true,3,251.6428,0.110,222453.8322,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,1.0,0.4,1000,true,0.00,0.00,false,true,true,3,251.6428,0.086,222453.8322,1.0000,true,-1,2,0
GG20-3-1.dat,20,3,0.250,1.0,0.4,1000,false,2.00,4.00,false,false,true,3,251.6428,0.373,248104.8911,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,1.0,0.4,1000,false,2.00,4.00,false,true,true,3,251.6428,0.094,245383.3749,1.0000,true,-1,2,0
GG20-3-1.dat,20,3,0.250,1.0,0.3,1000,true,0.00,0.00,false,false,true,3,251.6428,0.156,222453.8322,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,1.0,0.3,1000,true,0.00,0.00,false,true,true,3,251.6428,0.151,222453.8322,1.0000,true,-1,2,0
GG20-3-1.dat,20,3,0.250,1.0,0.3,1000,false,2.00,4.00,false,false,true,3,251.6428,0.627,252533.3717,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,1.0,0.3,1000,false,2.00,4.00,false,true,true,3,251.6428,0.155,248104.8911,1.0000,true,-1,3,0
GG20-3-1.dat,20,3,0.250,1.0,0.2,1000,true,0.00,0.00,false,false,true,3,251.6428,0.120,222453.8322,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,1.0,0.2,1000,true,0.00,0.00,false,true,true,3,251.6428,0.095,222453.8322,1.0000,true,-1,2,0
GG20-3-1.dat,20,3,0.250,1.0,0.2,1000,false,2.00,4.00,false,false,true,3,251.6428,2.171,286777.2646,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,1.0,0.2,1000,false,2.00,4.00,false,true,true,3,251.6428,0.246,248104.8911,1.0000,true,-1,4,0
GG20-3-1.dat,20,3,0.250,1.0,0.1,1000,true,0.00,0.00,false,false,true,3,251.6428,0.216,224381.8622,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,1.0,0.1,1000,true,0.00,0.00,false,true,true,3,251.6428,0.080,222453.8322,1.0000,true,-1,2,0
GG20-3-1.dat,20,3,0.250,1.0,0.1,1000,false,2.00,4.00,false,false,true,3,251.6428,282.324,-1.0000,-1.0000,false,3,-1,4
GG20-3-1.dat,20,3,0.250,1.0,0.1,1000,false,2.00,4.00,false,true,true,3,251.6428,19.306,-1.0000,-1.0000,false,-1,100,2
