PointID,Region_0,Region_1,Region_2
0,1219.5214611302,223.5516137038,6914.1561937196
1,0,0,0
2,6550.2942488253,5928.6008592989,3939.1554753685
3,0,0,0
4,286.9850449322,7408.6982340506,5510.6698118048
5,251.2282844456,7833.0779008451,4770.9730342082
6,0.1493583963,7395.3766323129,4557.0217414445
7,0,0,0
8,4027.0024577110,8424.6841495614,3356.7533231957
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,4592.1503807892,1010.6339791429,6124.4741684562
19,0,0,0
20,0,0,0
21,5918.7727774829,1795.0592050556,7408.3147983738
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
