PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,6280.2271344543,6775.0117122216,3410.9021145626
3,0,0,0
4,0,0,0
5,437.8883464441,7940.2062478930,4985.5839414541
6,0.1493583963,7502.3965719806,4811.0067587979
7,3872.5146936480,7139.7659018419,18.8413132779
8,3653.8513552256,8787.9961014751,1667.8088479846
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,5407.2644108569,9237.6555533900,140.9517008970
17,0,0,0
18,4804.7354340583,4684.7539042198,6928.5121498836
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
