PointID,Region_0,Region_1,Region_2
0,1176.4013313053,240.7732036729,9440.7625373375
1,0,0,0
2,0,0,0
3,0,0,0
4,727.5370869673,7331.0838528626,6288.7499773409
5,0,0,0
6,395.7656911376,7297.3444269910,5235.9096224116
7,0,0,0
8,3251.0057640824,8192.7076599329,2479.1767447786
9,864.4961868848,4387.5984642857,3740.4991887337
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,4590.2557803544,1015.0343318844,8449.9425603720
19,6678.4242249412,9930.2545321729,1225.6417496668
20,0,0,0
21,5538.3874656646,27.8856566766,10871.2230608176
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,6211.3960805753,826.6221309302,11123.3467897069
