PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,513.6463751919,11963.2490191109,9409.9176097814
5,251.2282844456,12307.8888884571,8527.8432181441
6,14.2256353869,11862.2415604858,8363.5378634202
7,0,0,0
8,0,0,0
9,866.3907873196,8651.7774729092,6387.7769767343
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,9003.9287781390,14562.6517679265,3594.9663900501
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
