PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,6987.5585083923,4212.1811785500,4232.8915197488
3,0,0,0
4,293.8692496482,8082.8440730946,8579.1251282386
5,0,0,0
6,248.1282731613,7789.0672949439,7657.2455448038
7,0,0,0
8,0,0,0
9,866.3907873196,4373.7428568022,4920.8381707682
10,3425.2003517837,4873.3345122805,3495.4187753683
11,0,0,0
12,0,0,0
13,0,0,0
14,4017.5481013200,4830.2806565841,9774.0758906531
15,0,0,0
16,0,0,0
17,9003.5868915008,3578.5751789062,6123.0909706526
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
