PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,5636.8991302126,8665.1005174493,4232.8915197488
3,0,0,0
4,0,0,0
5,1179.7574395720,12307.8888884571,7924.5489864486
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,1182.1072594357,11958.0035851647,5747.6344379860
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,2334.9797044813,6281.9498089461,5871.8973258756
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
