PointID,Region_0,Region_1,Region_2
0,5435.0671728152,2217.9066208906,8683.7443542075
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,2062.5940710013,6116.8020734687,4418.7760888727
7,0,0,0
8,1073.6630533752,6632.2300169725,1255.4959501630
9,0,0,0
10,3321.2296352177,3194.4691105759,4398.1276310643
11,0,0,0
12,3406.2745250084,4620.7317807315,868.2596103493
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
