PointID,Region_0,Region_1,Region_2
0,5435.0671728152,3544.0676856244,8683.7443542075
1,0,0,0
2,0,0,0
3,0,0,0
4,595.7559621102,7505.3992489227,6417.8460932907
5,251.2282844456,7812.6393071051,5646.3421580371
6,96.3352223052,7383.6386628167,5417.7425191994
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,3406.2745250084,5773.8089140930,3263.2530277622
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,9610.2050713812,2811.4205892596,9374.0237433509
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,7224.7102532369,3398.9701835627,7753.6543959326
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
