PointID,Region_0,Region_1,Region_2
0,3820.1350127612,3573.6697761528,8624.9356265864
1,2085.9313162814,2979.1841162831,7435.5900053253
2,7117.9833324620,3277.4571382962,4232.8915197488
3,0,0,0
4,0,0,0
5,0,0,0
6,2664.0934420410,7065.7001753135,7657.2455448038
7,0,0,0
8,0,0,0
9,866.3907873196,4026.6958936162,4920.8381707682
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,9049.2413621554,5360.1016267493,5384.2456764356
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
