PointID,Region_0,Region_1,Region_2
0,1219.5214611302,223.5516137038,9440.7625373375
1,0,0,0
2,0,0,0
3,0,0,0
4,473.6451069307,5899.1876840491,6288.7499773409
5,0,0,0
6,395.7656911376,5727.1509360461,5235.9096224116
7,0,0,0
8,4027.0024577110,6301.5242523612,2479.1767447786
9,0,0,0
10,2841.1480007905,2125.2546176588,5265.3713443616
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,4592.1503807892,392.4702674256,8449.9425603720
19,7189.1952309984,8259.5126481144,1225.6417496668
20,0,0,0
21,5918.7727774829,1344.9079400413,10871.2230608176
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
