PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,0,0,0
3,3727.4212681007,14063.9637404978,1231.0985653966
4,693.9971243941,11963.2490191109,6241.6430712314
5,0,0,0
6,0.0349356672,11862.2415604858,5158.2954658303
7,0,0,0
8,2247.6134017262,12285.5657829072,601.6686126143
9,435.0783473940,8651.7774729092,3740.4991887337
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,1046.0479080149,11958.0035851647,2791.3793879168
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
