PointID,Region_0,Region_1,Region_2
0,5764.4404417610,3896.7720225951,8624.9356265864
1,0,0,0
2,6800.4985570561,7402.9066265955,3750.4346760845
3,0,0,0
4,693.9971243941,8477.6338478844,8579.1251282386
5,0,0,0
6,0.0349356672,8511.1109373060,7640.9355524551
7,0,0,0
8,0,0,0
9,435.0783473940,5680.5074668524,4920.8381707682
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,1046.0479080149,8940.1160647616,5634.8737811415
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,7395.5968684573,12793.1692668002,2886.8251554805
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
