PointID,Region_0,Region_1,Region_2
0,1209.9412938786,223.5516137038,6720.6101531656
1,0,0,0
2,4077.8531030043,5928.6008592989,3375.6833327925
3,0,0,0
4,693.9971243941,7408.6982340506,5450.6481498896
5,0,0,0
6,55.3137676764,7395.3766323129,4418.7760888727
7,0,0,0
8,1073.6630533752,8424.6841495614,1255.4959501630
9,283.3842259070,4517.7266763701,2573.8175388489
10,0,0,0
11,0,0,0
12,2528.4078507016,6443.7502271380,304.7874677733
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,4556.7158177811,1010.6339791429,5962.3605588664
19,0,0,0
20,0,0,0
21,5219.3873916380,1795.0592050556,7103.6751105058
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
