PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,431.5790336478,11774.4158908111,5386.6225267818
6,0.1493583963,11329.7675508437,5235.9096224116
7,0,0,0
8,3124.5494052698,11951.9869598031,3650.4893675760
9,852.3145103291,8198.4445448609,3740.4991887337
10,0,0,0
11,0,0,0
12,0,0,0
13,7980.1886092353,880.4849388369,10367.2394046673
14,0,0,0
15,0,0,0
16,0,0,0
17,10827.4125778965,5879.3906502889,9716.8690950239
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
