PointID,Region_0,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16,Region_17,Region_18,Region_19,Region_20,Region_21,Region_22,Region_23,Region_24,Region_25,Region_26,Region_27,Region_28,Region_29
0,Null,Null,Null,Null,Null,Null,Null,7575.0579228726,Null,Null,1717.6952327115,Null,Null,Null,Null,Null,Null,6954.4596861626,Null,Null,Null,Null,Null,5192.1176507063,Null,Null,Null,Null,Null,Null
1,Null,Null,Null,Null,Null,Null,Null,5319.2038067737,Null,Null,3593.8891545766,Null,Null,Null,Null,Null,Null,7356.8258360814,Null,Null,9882.4323465791,Null,Null,4789.2939995014,Null,Null,Null,Null,Null,Null
2,Null,Null,Null,Null,Null,Null,Null,8253.6691280439,Null,Null,698.5486823050,Null,Null,Null,Null,Null,Null,9649.2420418055,Null,Null,Null,Null,Null,2987.5433501138,Null,Null,Null,Null,Null,Null
3,Null,Null,Null,Null,Null,Null,Null,9611.8695611557,Null,Null,0.7985798744,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2714.3916993175,Null,Null,Null,8401.2778979508,Null,Null
4,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
5,Null,Null,Null,Null,Null,Null,Null,5446.8573123892,Null,Null,3818.3744462764,Null,Null,Null,Null,Null,Null,Null,Null,Null,6979.9441423350,Null,Null,229.9234238734,Null,Null,Null,10012.4653220296,Null,Null
6,11073.0596717519,Null,Null,Null,Null,Null,Null,6204.0961332939,Null,Null,4026.3649891366,Null,Null,Null,Null,Null,Null,Null,Null,Null,6642.4921458503,Null,Null,528.9200825536,Null,Null,Null,8516.4794342549,Null,Null
7,10070.8754942627,Null,Null,Null,Null,Null,Null,8197.7980403273,Null,Null,3502.2980455619,Null,Null,Null,Null,Null,Null,Null,Null,Null,7969.8848907032,Null,Null,720.2683833546,Null,Null,Null,6479.0989625526,Null,Null
8,11884.9649477151,Null,Null,Null,Null,Null,Null,2538.2007300141,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3589.7993151776,Null,Null,16.5087190078,Null,Null,Null,Null,Null,Null
9,9933.3330840171,Null,Null,Null,Null,Null,Null,5946.7114744625,Null,Null,5145.3856563599,Null,Null,Null,Null,Null,Null,Null,Null,Null,5819.7990870168,Null,Null,200.9058835429,Null,Null,Null,8668.6998754184,Null,Null
