PointID,Region_0,Region_1,Region_2
0,1209.9412938786,223.5516137038,6720.6101531656
1,NaN,NaN,NaN
2,4077.8531030043,3815.9215906415,3375.6833327925
3,NaN,NaN,NaN
4,693.9971243941,5899.1876840491,6203.2380703306
5,NaN,NaN,NaN
6,55.3137676764,5727.1509360461,5302.3267808082
7,1387.4381006666,4569.1884814125,71.1351296904
8,NaN,NaN,NaN
9,283.3842259070,2714.0118001782,2573.8175388489
10,1583.9140123360,2125.2546176588,2159.6218748348
11,NaN,NaN,NaN
12,2528.4078507016,4321.4584470845,1373.1333084830
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,4556.7158177811,392.4702674256,5962.3605588664
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,5219.3873916380,1344.9079400413,7103.6751105058
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
