PointID,Region_0,Region_1,Region_2
0,NaN,NaN,NaN
1,NaN,NaN,NaN
2,NaN,NaN,NaN
3,2409.4469217619,12182.7696384677,2454.8628505507
4,NaN,NaN,NaN
5,349.4694467295,9785.9778525069,4238.3903336906
6,0.1493583963,9345.5771456664,4116.3640774640
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,22.0640755861,6400.2475812180,2934.6189937907
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,2479.8382263566,8332.9993482430,1438.1965579546
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,6337.4413624674,2962.3354642487,8840.6684836892
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,7771.7950948109,0.0000000000,9170.8702047151
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
