PointID,Region_0,Region_1,Region_2
0,NaN,NaN,NaN
1,NaN,NaN,NaN
2,7468.6227832552,8665.1005174493,3939.1554753685
3,NaN,NaN,NaN
4,693.9971243941,11963.2490191109,5510.6698118048
5,NaN,NaN,NaN
6,248.1282731613,11862.2415604858,4557.0217414445
7,NaN,NaN,NaN
8,3284.5457266557,12285.5657829072,3356.7533231957
9,866.3907873196,8651.7774729092,2527.5398666278
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,11401.3308580916,6378.8367232853,6231.6190105629
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
