PointID,Region_0,Region_1,Region_2
0,5784.6334263309,3896.7720225951,7922.0926071935
1,NaN,NaN,NaN
2,NaN,NaN,NaN
3,NaN,NaN,NaN
4,513.6463751919,8477.6338478844,7412.5850321149
5,251.2282844456,8948.0348282849,6597.1139712765
6,14.2256353869,8511.1109373060,6395.3900228273
7,3913.8819549027,8003.1706225175,642.0993259888
8,NaN,NaN,NaN
9,866.3907873196,5680.5074668524,3932.2116279048
10,NaN,NaN,NaN
11,7249.2457703821,7665.1812732596,2959.3665964297
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,5331.6275772256,10111.1117550752,744.6908273727
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
