PointID,Region_0,Region_1,Region_2
0,5764.4404417610,3896.7720225951,8683.7443542075
1,NaN,NaN,NaN
2,NaN,NaN,NaN
3,NaN,NaN,NaN
4,693.9971243941,8477.6338478844,6244.0856274468
5,NaN,NaN,NaN
6,55.3137676764,8511.1109373060,5224.1871461210
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,22.0640755861,5680.5074668524,3223.3047183789
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,2561.9478132749,7731.4166714878,2506.8681482498
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,2769.7977082177,10111.1117550752,507.6110098566
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,9857.6671211248,6183.5411478090,9374.0237433509
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
