PointID,Region_0,Region_1,Region_2
0,1209.9412938786,223.5516137038,6720.6101531656
1,NaN,NaN,NaN
2,4044.3131404310,5928.6008592989,3375.6833327925
3,NaN,NaN,NaN
4,NaN,NaN,NaN
5,NaN,NaN,NaN
6,2323.9142213223,7395.3766323129,4418.7760888727
7,NaN,NaN,NaN
8,1073.6630533752,8424.6841495614,618.6364220653
9,283.3842259070,4517.7266763701,2573.8175388489
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,2561.9478132749,6443.7502271380,304.7874677733
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,4556.7158177811,1010.6339791429,5962.3605588664
19,4159.5230636344,10263.2030452187,1225.6417496668
20,7144.4827024815,4426.0854584917,6026.3860520011
21,5219.3873916380,1795.0592050556,7103.6751105058
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
