PointID,Region_0,Region_1,Region_2
0,3938.0879470450,1687.8758309958,11445.2780145846
1,1853.8940093942,2153.7147769473,9444.8641516214
2,NaN,NaN,NaN
3,NaN,NaN,NaN
4,461.9598175068,6276.0943035727,9650.9413381550
5,NaN,NaN,NaN
6,248.1282731613,6116.8020734687,8629.8694701513
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,866.3907873196,3081.3382524500,6427.5335372544
10,3874.9716445015,3194.4691105759,6591.1327185541
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,6370.1245081050,121.0207023489,11886.0751013746
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
