PointID,Region_0,Region_1,Region_2
0,1176.4013313053,223.5516137038,11445.2780145846
1,NaN,NaN,NaN
2,NaN,NaN,NaN
3,NaN,NaN,NaN
4,547.1863377652,6758.5841957560,9650.9413381550
5,251.2282844456,7053.9655209729,8833.9345234025
6,47.7655979602,6624.0790917509,8629.8694701513
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,864.4961868848,3621.8480721854,6427.5335372544
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,4590.2557803544,762.3787010687,10575.1941640571
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,5538.3874656646,581.8506605254,12043.3347578173
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,3665.9698070143,7664.5780482615
32,3924.1197236582,0.0000000000,11430.8517932143
33,5399.8062672384,1936.6068447728,9465.3698438470
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
