PointID,Region_0,Region_1,Region_2
0,2997.7786184890,2095.6195718229,4789.9224299291
1,NaN,NaN,NaN
2,3614.2067203117,3932.7349844684,1275.0493238740
3,NaN,NaN,NaN
4,513.4361406780,6001.9812928647,4092.6641513855
5,251.2282844456,6248.8643435075,3547.8421131180
6,14.0154008730,5825.8771828700,3290.2748017292
7,NaN,NaN,NaN
8,2202.1643405188,6296.8139977374,2284.3428664733
9,NaN,NaN,NaN
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,5193.8834434697,3511.6230546496,2165.6851763129
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
