PointID,Region_0,Region_1,Region_2
0,5764.4404417610,3896.7720225951,8683.7443542075
1,NaN,NaN,NaN
2,NaN,NaN,NaN
3,NaN,NaN,NaN
4,595.7559621102,8477.6338478844,5450.6481498896
5,251.2282844456,8948.0348282849,4594.0235788294
6,96.3352223052,8511.1109373060,4418.7760888727
7,NaN,NaN,NaN
8,1073.6630533752,9737.7650939892,618.6364220653
9,22.0640755861,5680.5074668524,2931.2637872711
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,2561.9478132749,7731.4166714878,868.2596103493
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,4159.5230636344,11702.9472940083,1225.6417496668
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
