InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations
GG20-3-1.dat,20,3,0.125,0.4,0.6,1000,true,0.00,0.00,false,false,0.186,3884.9767,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.6,1000,true,0.00,0.00,false,true,0.119,3676.9134,0.0130,true,-1,3
GG20-3-1.dat,20,3,0.125,0.4,0.6,1000,false,2.00,4.00,false,false,0.225,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.6,1000,false,2.00,4.00,false,true,0.126,3884.9767,1.0000,true,-1,6
GG20-3-1.dat,20,3,0.125,0.4,0.4,1000,true,0.00,0.00,false,false,0.125,3884.9767,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.4,1000,true,0.00,0.00,false,true,0.104,3676.9134,0.0130,true,-1,3
GG20-3-1.dat,20,3,0.125,0.4,0.4,1000,false,2.00,4.00,false,false,0.120,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.4,1000,false,2.00,4.00,false,true,0.121,3884.9767,1.0000,true,-1,6
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,true,0.00,0.00,false,false,0.100,3884.9767,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,true,0.00,0.00,false,true,0.115,3884.9767,1.0000,true,-1,6
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,false,2.00,4.00,false,false,3.607,4812.4955,1.0000,true,3,-1
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,false,2.00,4.00,false,true,0.797,4184.0750,1.0000,true,-1,50
GG20-3-1.dat,20,3,0.125,0.3,0.6,1000,true,0.00,0.00,false,false,0.120,3884.9767,0.9890,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.3,0.6,1000,true,0.00,0.00,false,true,0.105,3614.2918,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.3,0.6,1000,false,2.00,4.00,false,false,0.120,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.3,0.6,1000,false,2.00,4.00,false,true,0.760,4184.0750,1.0000,true,-1,50
