InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations
GG20-3-1.dat,20,3,0.125,0.4,0.6,1000,true,0.00,0.00,false,false,0.160,3884.9767,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.6,1000,true,0.00,0.00,false,true,0.114,3676.9134,0.0130,true,-1,3
GG20-3-1.dat,20,3,0.125,0.4,0.6,1000,false,2.00,4.00,false,false,0.244,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.6,1000,false,2.00,4.00,false,true,0.100,3884.9767,1.0000,true,-1,6
GG20-3-1.dat,20,3,0.125,0.4,0.4,1000,true,0.00,0.00,false,false,0.110,3884.9767,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.4,1000,true,0.00,0.00,false,true,0.098,3676.9134,0.0130,true,-1,3
GG20-3-1.dat,20,3,0.125,0.4,0.4,1000,false,2.00,4.00,false,false,0.115,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.4,1000,false,2.00,4.00,false,true,0.085,3884.9767,1.0000,true,-1,6
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,true,0.00,0.00,false,false,0.090,3884.9767,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,true,0.00,0.00,false,true,0.095,3884.9767,1.0000,true,-1,6
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,false,2.00,4.00,false,false,3.431,4812.4955,1.0000,true,3,-1
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,false,2.00,4.00,false,true,0.694,4184.0750,1.0000,true,-1,50
GG20-3-1.dat,20,3,0.125,0.3,0.6,1000,true,0.00,0.00,false,false,0.100,3884.9767,0.9890,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.3,0.6,1000,true,0.00,0.00,false,true,0.085,3614.2918,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.3,0.6,1000,false,2.00,4.00,false,false,0.095,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.3,0.6,1000,false,2.00,4.00,false,true,0.665,4184.0750,1.0000,true,-1,50
GG20-3-1.dat,20,3,0.125,0.3,0.4,1000,true,0.00,0.00,false,false,0.116,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.3,0.4,1000,true,0.00,0.00,false,true,0.080,3620.0573,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.3,0.4,1000,false,2.00,4.00,false,false,0.516,4474.2406,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.3,0.4,1000,false,2.00,4.00,false,true,0.635,4184.0750,1.0000,true,-1,50
GG20-3-1.dat,20,3,0.125,0.3,0.2,1000,true,0.00,0.00,false,false,0.105,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.3,0.2,1000,true,0.00,0.00,false,true,0.070,3620.0573,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.2,0.6,1000,true,0.00,0.00,false,false,0.132,4184.0750,0.9950,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.2,0.6,1000,true,0.00,0.00,false,true,0.101,3614.2918,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.2,0.4,1000,true,0.00,0.00,false,false,0.091,4184.0750,0.9950,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.2,0.4,1000,true,0.00,0.00,false,true,0.090,3620.0573,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.2,0.2,1000,true,0.00,0.00,false,true,0.115,3977.7318,0.0000,true,-1,10
GG20-3-1.dat,20,3,0.125,0.1,0.6,1000,true,0.00,0.00,false,true,0.080,3614.2918,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.1,0.4,1000,true,0.00,0.00,false,true,0.075,3614.2918,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.1,0.2,1000,true,0.00,0.00,false,true,0.079,3614.2918,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.250,0.4,0.6,1000,true,0.00,0.00,false,false,0.145,3956.3767,0.9760,true,-1,-1
GG20-3-1.dat,20,3,0.250,0.4,0.6,1000,true,0.00,0.00,false,true,0.146,3676.9134,0.1250,true,-1,3
GG20-3-1.dat,20,3,0.250,0.4,0.4,1000,true,0.00,0.00,false,false,0.282,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.250,0.4,0.4,1000,true,0.00,0.00,false,true,0.174,3813.7005,0.0010,true,-1,4
GG20-3-1.dat,20,3,0.250,0.4,0.2,1000,true,0.00,0.00,false,false,0.230,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.250,0.4,0.2,1000,true,0.00,0.00,false,true,0.175,3813.7005,0.0010,true,-1,4
GG20-3-1.dat,20,3,0.250,0.3,0.6,1000,true,0.00,0.00,false,false,0.195,4184.0750,0.9930,true,-1,-1
GG20-3-1.dat,20,3,0.250,0.3,0.6,1000,true,0.00,0.00,false,true,0.155,3620.0573,0.0020,true,-1,1
GG20-3-1.dat,20,3,0.250,0.3,0.4,1000,true,0.00,0.00,false,false,0.258,4184.0750,0.9930,true,-1,-1
GG20-3-1.dat,20,3,0.250,0.3,0.4,1000,true,0.00,0.00,false,true,0.180,3620.0573,0.0020,true,-1,1
GG20-3-1.dat,20,3,0.250,0.2,0.6,1000,true,0.00,0.00,false,true,0.149,3620.0573,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.250,0.1,0.6,1000,true,0.00,0.00,false,true,0.150,3614.2918,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.250,0.1,0.4,1000,true,0.00,0.00,false,true,0.162,3614.2918,0.0000,true,-1,1
GG20-5-2.dat,20,5,0.125,0.4,0.6,1000,true,0.00,0.00,false,false,1.955,2763.3533,0.9860,true,-1,-1
GG20-5-2.dat,20,5,0.125,0.4,0.6,1000,true,0.00,0.00,false,true,0.280,2734.0710,0.0030,true,-1,1
GG20-5-2.dat,20,5,0.125,0.4,0.6,1000,false,2.00,4.00,false,false,0.317,2870.3437,1.0000,true,-1,-1
GG20-5-2.dat,20,5,0.125,0.4,0.6,1000,false,2.00,4.00,false,true,0.401,2870.3437,1.0000,true,-1,12
GG20-5-2.dat,20,5,0.125,0.4,0.4,1000,true,0.00,0.00,false,false,0.370,2870.3437,1.0000,true,-1,-1
GG20-5-2.dat,20,5,0.125,0.4,0.4,1000,true,0.00,0.00,false,true,0.274,2734.0710,0.0030,true,-1,1
GG20-5-2.dat,20,5,0.125,0.4,0.4,1000,false,2.00,4.00,false,false,0.290,2870.3437,1.0000,true,-1,-1
GG20-5-2.dat,20,5,0.125,0.4,0.4,1000,false,2.00,4.00,false,true,0.295,2870.3437,1.0000,true,-1,12
GG20-5-2.dat,20,5,0.125,0.4,0.2,1000,true,0.00,0.00,false,false,0.310,2870.3437,1.0000,true,-1,-1
GG20-5-2.dat,20,5,0.125,0.4,0.2,1000,true,0.00,0.00,false,true,0.265,2735.4645,0.9860,true,-1,2
GG20-5-2.dat,20,5,0.125,0.3,0.6,1000,true,0.00,0.00,false,false,0.327,2870.3437,1.0000,true,-1,-1
GG20-5-2.dat,20,5,0.125,0.3,0.6,1000,true,0.00,0.00,false,true,0.290,2779.3199,0.0000,true,-1,2
GG20-5-2.dat,20,5,0.125,0.3,0.6,1000,false,2.00,4.00,false,false,0.290,2870.3437,1.0000,true,-1,-1
GG20-5-2.dat,20,5,0.125,0.3,0.6,1000,false,2.00,4.00,false,true,0.295,2870.3437,1.0000,true,-1,12
GG20-5-2.dat,20,5,0.125,0.3,0.4,1000,true,0.00,0.00,false,false,0.295,2870.3437,1.0000,true,-1,-1
GG20-5-2.dat,20,5,0.125,0.3,0.4,1000,true,0.00,0.00,false,true,0.275,2779.3199,0.0000,true,-1,2
GG20-5-2.dat,20,5,0.125,0.3,0.4,1000,false,2.00,4.00,false,true,0.345,2870.3437,1.0000,true,-1,12
GG20-5-2.dat,20,5,0.125,0.3,0.2,1000,true,0.00,0.00,false,false,0.335,2870.3437,1.0000,true,-1,-1
GG20-5-2.dat,20,5,0.125,0.3,0.2,1000,true,0.00,0.00,false,true,0.325,2779.3199,0.0000,true,-1,2
GG20-5-2.dat,20,5,0.125,0.2,0.6,1000,true,0.00,0.00,false,false,0.325,2870.3437,1.0000,true,-1,-1
GG20-5-2.dat,20,5,0.125,0.2,0.6,1000,true,0.00,0.00,false,true,0.295,2779.3199,0.0000,true,-1,2
GG20-5-2.dat,20,5,0.125,0.2,0.4,1000,true,0.00,0.00,false,false,0.320,2870.3437,1.0000,true,-1,-1
GG20-5-2.dat,20,5,0.125,0.2,0.4,1000,true,0.00,0.00,false,true,0.280,2779.3199,0.0000,true,-1,2
GG20-5-2.dat,20,5,0.125,0.2,0.2,1000,true,0.00,0.00,false,true,0.295,2779.3199,0.0000,true,-1,2
GG20-5-2.dat,20,5,0.125,0.1,0.6,1000,true,0.00,0.00,false,true,0.291,2734.0710,0.0000,true,-1,1
GG20-5-2.dat,20,5,0.125,0.1,0.4,1000,true,0.00,0.00,false,true,0.368,2838.3664,0.0000,true,-1,11
GG20-5-2.dat,20,5,0.125,0.1,0.2,1000,true,0.00,0.00,false,true,0.395,2838.3664,0.0000,true,-1,11
GG20-5-2.dat,20,5,0.250,0.4,0.6,1000,true,0.00,0.00,false,false,0.335,2870.3437,1.0000,true,-1,-1
GG20-5-2.dat,20,5,0.250,0.4,0.6,1000,true,0.00,0.00,false,true,0.266,2735.4645,0.6780,true,-1,2
GG20-5-2.dat,20,5,0.250,0.4,0.4,1000,true,0.00,0.00,false,false,0.335,2870.3437,1.0000,true,-1,-1
GG20-5-2.dat,20,5,0.250,0.4,0.4,1000,true,0.00,0.00,false,true,0.460,2870.3437,1.0000,true,-1,12
GG20-5-2.dat,20,5,0.250,0.4,0.2,1000,true,0.00,0.00,false,true,0.524,2870.3437,1.0000,true,-1,12
GG20-5-2.dat,20,5,0.250,0.3,0.6,1000,true,0.00,0.00,false,false,0.322,2870.3437,0.9770,true,-1,-1
GG20-5-2.dat,20,5,0.250,0.3,0.6,1000,true,0.00,0.00,false,true,0.296,2779.3199,0.0030,true,-1,2
GG20-5-2.dat,20,5,0.250,0.3,0.4,1000,true,0.00,0.00,false,false,0.315,2870.3437,0.9770,true,-1,-1
GG20-5-2.dat,20,5,0.250,0.3,0.4,1000,true,0.00,0.00,false,true,0.445,2870.3437,0.9770,true,-1,12
GG20-5-2.dat,20,5,0.250,0.2,0.6,1000,true,0.00,0.00,false,true,0.285,2779.3199,0.0000,true,-1,2
GG20-5-2.dat,20,5,0.250,0.2,0.4,1000,true,0.00,0.00,false,true,1.986,2949.8670,0.0000,true,-1,26
GG20-5-2.dat,20,5,0.250,0.1,0.6,1000,true,0.00,0.00,false,true,0.296,2838.3664,0.0000,true,-1,11
GG20-5-2.dat,20,5,0.250,0.1,0.4,1000,true,0.00,0.00,false,true,1.985,2949.8670,0.0000,true,-1,26
GG20-5-2.dat,20,5,0.250,0.1,0.2,1000,true,0.00,0.00,false,true,1.997,2949.8670,0.0000,true,-1,26
GG50-10-4.dat,50,10,0.125,0.4,0.6,1000,true,0.00,0.00,false,false,0.436,4883.2882,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.4,0.6,1000,true,0.00,0.00,false,true,0.451,4797.3414,0.0000,true,-1,26
GG50-10-4.dat,50,10,0.125,0.4,0.6,1000,false,2.00,4.00,false,false,1.847,5534.0194,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.4,0.4,1000,true,0.00,0.00,false,false,0.445,4883.2882,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.4,0.4,1000,true,0.00,0.00,false,true,0.470,4797.3414,0.0000,true,-1,26
GG50-10-4.dat,50,10,0.125,0.4,0.4,1000,false,2.00,4.00,false,false,1.202,5534.0194,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.4,0.2,1000,true,0.00,0.00,false,false,2.685,5354.1738,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.4,0.2,1000,true,0.00,0.00,false,true,0.445,4797.3414,0.0000,true,-1,26
GG50-10-4.dat,50,10,0.125,0.4,0.2,1000,false,2.00,4.00,false,false,13.143,5756.4616,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.3,0.6,1000,true,0.00,0.00,false,false,1.677,5534.0194,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.3,0.6,1000,true,0.00,0.00,false,true,0.235,4704.2333,0.0000,true,-1,1
GG50-10-4.dat,50,10,0.125,0.3,0.6,1000,false,2.00,4.00,false,false,0.640,5534.0194,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.3,0.4,1000,true,0.00,0.00,false,false,1.771,5534.0194,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.3,0.4,1000,true,0.00,0.00,false,true,0.239,4704.2333,0.0000,true,-1,1
GG50-10-4.dat,50,10,0.125,0.3,0.4,1000,false,2.00,4.00,false,false,0.666,5534.0194,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.3,0.2,1000,true,0.00,0.00,false,false,1.691,5534.0194,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.2,0.6,1000,true,0.00,0.00,false,false,0.449,5534.0194,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.2,0.4,1000,true,0.00,0.00,false,false,0.638,5534.0194,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.2,0.2,1000,true,0.00,0.00,false,false,0.566,5534.0194,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.1,0.6,1000,true,0.00,0.00,false,false,470.265,6493.9080,0.5630,true,-1,-1
GG50-10-4.dat,50,10,0.125,0.1,0.6,1000,true,0.00,0.00,false,true,0.361,4704.2333,0.0000,true,-1,1
GG50-10-4.dat,50,10,0.250,0.4,0.6,1000,true,0.00,0.00,false,false,33.413,5277.6515,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.250,0.4,0.6,1000,true,0.00,0.00,false,true,0.660,5031.4972,0.0000,true,-1,9
GG50-10-4.dat,50,10,0.250,0.4,0.4,1000,true,0.00,0.00,false,false,11.716,5277.6515,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.250,0.4,0.4,1000,true,0.00,0.00,false,true,0.626,5031.4972,0.0000,true,-1,9
GG50-10-4.dat,50,10,0.250,0.4,0.2,1000,true,0.00,0.00,false,false,1.773,5634.8133,1.0000,true,-1,-1
GG50-10-4.dat,50,10,0.250,0.3,0.6,1000,true,0.00,0.00,false,false,3.082,5634.8133,0.9720,true,-1,-1
GG50-10-4.dat,50,10,0.250,0.3,0.4,1000,true,0.00,0.00,false,false,1.401,5634.8133,0.9720,true,-1,-1
GG50-10-4.dat,50,10,0.250,0.2,0.6,1000,true,0.00,0.00,false,false,1001.404,6827.3156,0.5510,true,9,-1
GG50-5-3.dat,50,5,0.125,0.4,0.6,1000,true,0.00,0.00,false,false,0.256,7552.1325,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.4,0.6,1000,true,0.00,0.00,false,true,0.156,7552.1325,1.0000,true,-1,1
GG50-5-3.dat,50,5,0.125,0.4,0.6,1000,false,2.00,4.00,false,false,0.446,7593.5565,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.4,0.6,1000,false,2.00,4.00,false,true,0.164,7552.1325,1.0000,true,-1,1
GG50-5-3.dat,50,5,0.125,0.4,0.4,1000,true,0.00,0.00,false,false,0.240,7552.1325,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.4,0.4,1000,true,0.00,0.00,false,true,0.156,7552.1325,1.0000,true,-1,1
GG50-5-3.dat,50,5,0.125,0.4,0.4,1000,false,2.00,4.00,false,false,0.456,7868.3705,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.4,0.4,1000,false,2.00,4.00,false,true,0.165,7593.5565,1.0000,true,-1,2
GG50-5-3.dat,50,5,0.125,0.4,0.2,1000,true,0.00,0.00,false,false,0.255,7552.1325,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.4,0.2,1000,true,0.00,0.00,false,true,0.160,7552.1325,1.0000,true,-1,1
GG50-5-3.dat,50,5,0.125,0.4,0.2,1000,false,2.00,4.00,false,false,0.342,7868.3705,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.4,0.2,1000,false,2.00,4.00,false,true,0.295,7868.3705,1.0000,true,-1,7
GG50-5-3.dat,50,5,0.125,0.3,0.6,1000,true,0.00,0.00,false,false,0.286,7593.5565,0.9890,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.3,0.6,1000,true,0.00,0.00,false,true,0.160,7593.5565,0.9890,true,-1,2
GG50-5-3.dat,50,5,0.125,0.3,0.6,1000,false,2.00,4.00,false,false,0.360,7868.3705,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.3,0.6,1000,false,2.00,4.00,false,true,0.296,7868.3705,1.0000,true,-1,7
GG50-5-3.dat,50,5,0.125,0.3,0.4,1000,true,0.00,0.00,false,false,0.307,7593.5565,0.9890,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.3,0.4,1000,true,0.00,0.00,false,true,0.160,7593.5565,0.9890,true,-1,2
GG50-5-3.dat,50,5,0.125,0.3,0.4,1000,false,2.00,4.00,false,false,0.927,8093.6424,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.3,0.4,1000,false,2.00,4.00,false,true,1.165,7868.3705,1.0000,true,-1,37
GG50-5-3.dat,50,5,0.125,0.3,0.2,1000,true,0.00,0.00,false,false,0.514,7868.3705,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.3,0.2,1000,true,0.00,0.00,false,true,0.170,7593.5565,0.9890,true,-1,2
GG50-5-3.dat,50,5,0.125,0.3,0.2,1000,false,2.00,4.00,false,false,0.411,8093.6424,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.2,0.6,1000,true,0.00,0.00,false,false,0.236,7868.3705,0.9870,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.2,0.6,1000,true,0.00,0.00,false,true,0.606,7625.2570,0.0000,true,-1,2
GG50-5-3.dat,50,5,0.125,0.2,0.6,1000,false,2.00,4.00,false,false,0.375,8093.6424,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.2,0.4,1000,true,0.00,0.00,false,false,0.230,7868.3705,0.9870,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.2,0.4,1000,true,0.00,0.00,false,true,0.565,7625.2570,0.0000,true,-1,2
GG50-5-3.dat,50,5,0.125,0.2,0.4,1000,false,2.00,4.00,false,false,1.557,8286.8095,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.2,0.2,1000,true,0.00,0.00,false,false,0.374,8093.6424,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.2,0.2,1000,true,0.00,0.00,false,true,0.556,7625.2570,0.0000,true,-1,2
GG50-5-3.dat,50,5,0.125,0.1,0.6,1000,true,0.00,0.00,false,false,0.281,8093.6424,0.9800,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.1,0.6,1000,true,0.00,0.00,false,true,1.214,7612.2341,0.0000,true,-1,4
GG50-5-3.dat,50,5,0.125,0.1,0.4,1000,true,0.00,0.00,false,false,0.267,8093.6424,0.9800,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.1,0.4,1000,true,0.00,0.00,false,true,1.191,7612.2341,0.0000,true,-1,4
GG50-5-3.dat,50,5,0.250,0.4,0.6,1000,true,0.00,0.00,false,false,0.245,7552.1325,0.9340,true,-1,-1
GG50-5-3.dat,50,5,0.250,0.4,0.6,1000,true,0.00,0.00,false,true,0.167,7552.1325,0.9340,true,-1,1
GG50-5-3.dat,50,5,0.250,0.4,0.6,1000,false,2.00,4.00,false,false,1.051,8093.6424,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.250,0.4,0.6,1000,false,2.00,4.00,false,true,0.280,7868.3705,1.0000,true,-1,7
GG50-5-3.dat,50,5,0.250,0.4,0.4,1000,true,0.00,0.00,false,false,0.406,7593.5565,0.9900,true,-1,-1
GG50-5-3.dat,50,5,0.250,0.4,0.4,1000,true,0.00,0.00,false,true,0.148,7552.1325,0.9340,true,-1,1
GG50-5-3.dat,50,5,0.250,0.4,0.4,1000,false,2.00,4.00,false,false,2.119,8286.8095,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.250,0.4,0.2,1000,true,0.00,0.00,false,false,0.472,7868.3705,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.250,0.4,0.2,1000,true,0.00,0.00,false,true,0.144,7593.5565,0.9900,true,-1,2
GG50-5-3.dat,50,5,0.250,0.3,0.6,1000,true,0.00,0.00,false,false,0.455,7868.3705,0.9880,true,-1,-1
GG50-5-3.dat,50,5,0.250,0.3,0.6,1000,true,0.00,0.00,false,true,0.166,7593.5565,0.7600,true,-1,2
GG50-5-3.dat,50,5,0.250,0.3,0.4,1000,true,0.00,0.00,false,false,0.361,7868.3705,0.9880,true,-1,-1
GG50-5-3.dat,50,5,0.250,0.3,0.4,1000,true,0.00,0.00,false,true,0.335,7868.3705,0.9880,true,-1,7
GG50-5-3.dat,50,5,0.250,0.3,0.2,1000,true,0.00,0.00,false,false,0.443,8093.6424,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.250,0.3,0.2,1000,true,0.00,0.00,false,true,1.260,7868.3705,0.9880,true,-1,37
GG50-5-3.dat,50,5,0.250,0.2,0.6,1000,true,0.00,0.00,false,false,0.402,8093.6424,0.9780,true,-1,-1
GG50-5-3.dat,50,5,0.250,0.2,0.6,1000,true,0.00,0.00,false,true,0.635,7625.2570,0.0070,true,-1,2
GG50-5-3.dat,50,5,0.250,0.2,0.4,1000,true,0.00,0.00,false,false,0.386,8093.6424,0.9780,true,-1,-1
