InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations
GG100-8-2.dat,100,8,0.125,0.5,0.4,1000,false,2.00,4.00,false,false,2.362,11873.9474,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.5,0.4,1000,false,2.00,4.00,false,true,0.917,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.5,0.3,1000,true,0.00,0.00,false,false,2.252,12267.8981,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.5,0.3,1000,true,0.00,0.00,false,true,0.901,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.5,0.3,1000,false,2.00,4.00,false,false,2.357,12267.8981,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.5,0.3,1000,false,2.00,4.00,false,true,0.994,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.5,0.2,1000,true,0.00,0.00,false,false,203.343,11674.3395,0.9960,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.5,0.2,1000,true,0.00,0.00,false,true,0.903,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.5,0.2,1000,false,2.00,4.00,false,false,2.492,12267.8981,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.5,0.2,1000,false,2.00,4.00,false,true,1.263,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.5,0.1,1000,true,0.00,0.00,false,false,2.653,12267.8981,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.5,0.1,1000,true,0.00,0.00,false,true,0.814,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.5,0.1,1000,false,2.00,4.00,false,false,19.393,12593.2480,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.5,0.1,1000,false,2.00,4.00,false,true,0.884,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.4,0.4,1000,true,0.00,0.00,false,false,2.358,12267.8981,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.4,0.4,1000,true,0.00,0.00,false,true,0.929,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.4,0.4,1000,false,2.00,4.00,false,false,5.771,12340.5581,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.4,0.4,1000,false,2.00,4.00,false,true,0.916,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.4,0.3,1000,true,0.00,0.00,false,false,2.743,12267.8981,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.4,0.3,1000,true,0.00,0.00,false,true,0.895,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.4,0.3,1000,false,2.00,4.00,false,false,11.196,12447.9189,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.4,0.3,1000,false,2.00,4.00,false,true,1.306,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.4,0.2,1000,true,0.00,0.00,false,false,2.365,11871.9196,0.9430,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.4,0.2,1000,true,0.00,0.00,false,true,1.019,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.4,0.2,1000,false,2.00,4.00,false,false,7.667,12520.9195,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.4,0.2,1000,false,2.00,4.00,false,true,4.199,12317.5153,1.0000,true,-1,21
GG100-8-2.dat,100,8,0.125,0.4,0.1,1000,true,0.00,0.00,false,false,5.833,12114.9087,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.4,0.1,1000,true,0.00,0.00,false,true,0.910,12267.8981,1.0000,true,-1,1
GG100-8-2.dat,100,8,0.125,0.4,0.1,1000,false,2.00,4.00,false,false,85.404,12115.6421,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.4,0.1,1000,false,2.00,4.00,false,true,261.529,-1.0000,-1.0000,false,-1,500
GG100-8-2.dat,100,8,0.125,0.3,0.4,1000,true,0.00,0.00,false,false,3.335,12317.5153,0.9960,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.3,0.4,1000,true,0.00,0.00,false,true,3.855,12317.5153,0.9960,true,-1,21
GG100-8-2.dat,100,8,0.125,0.3,0.4,1000,false,2.00,4.00,false,false,248.996,12829.1777,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.3,0.4,1000,false,2.00,4.00,false,true,257.467,-1.0000,-1.0000,false,-1,500
GG100-8-2.dat,100,8,0.125,0.3,0.3,1000,true,0.00,0.00,false,false,14.632,12471.3023,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.3,0.3,1000,true,0.00,0.00,false,true,2.508,12317.5153,0.9960,true,-1,21
GG100-8-2.dat,100,8,0.125,0.3,0.3,1000,false,2.00,4.00,false,false,9.036,12851.5942,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.3,0.3,1000,false,2.00,4.00,false,true,238.194,-1.0000,-1.0000,false,-1,500
GG100-8-2.dat,100,8,0.125,0.3,0.2,1000,true,0.00,0.00,false,false,2.382,12471.3023,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.3,0.2,1000,true,0.00,0.00,false,true,2.356,12317.5153,0.9960,true,-1,21
GG100-8-2.dat,100,8,0.125,0.3,0.2,1000,false,2.00,4.00,false,false,8.910,12893.2991,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.3,0.2,1000,false,2.00,4.00,false,true,202.574,-1.0000,-1.0000,false,-1,500
GG100-8-2.dat,100,8,0.125,0.3,0.1,1000,true,0.00,0.00,false,false,100.973,12323.0237,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.125,0.3,0.1,1000,true,0.00,0.00,false,true,252.237,-1.0000,-1.0000,false,-1,500
GG100-8-2.dat,100,8,0.125,0.3,0.1,1000,false,2.00,4.00,false,false,1000.379,-1.0000,-1.0000,false,9,-1
GG100-8-2.dat,100,8,0.125,0.3,0.1,1000,false,2.00,4.00,false,true,266.114,-1.0000,-1.0000,false,-1,500
GG100-8-2.dat,100,8,0.250,0.5,0.4,1000,true,0.00,0.00,false,false,4.352,12837.7392,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.250,0.5,0.4,1000,true,0.00,0.00,false,true,185.652,-1.0000,-1.0000,false,-1,500
GG100-8-2.dat,100,8,0.250,0.5,0.4,1000,false,2.00,4.00,false,false,19.420,12996.6724,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.250,0.5,0.4,1000,false,2.00,4.00,false,true,203.808,-1.0000,-1.0000,false,-1,500
GG100-8-2.dat,100,8,0.250,0.5,0.3,1000,true,0.00,0.00,false,false,62.137,12837.7392,1.0000,true,-1,-1
GG100-8-2.dat,100,8,0.250,0.5,0.3,1000,true,0.00,0.00,false,true,190.053,-1.0000,-1.0000,false,-1,500
GG100-8-2.dat,100,8,0.250,0.5,0.3,1000,false,2.00,4.00,false,false,42.620,13098.6532,1.0000,true,-1,-1
