InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations
GG20-3-1.dat,20,3,0.125,0.4,0.3,1000,true,0.00,0.00,false,false,0.171,3884.9767,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.3,1000,true,0.00,0.00,false,true,0.128,3676.9134,0.0130,true,-1,3
GG20-3-1.dat,20,3,0.125,0.4,0.3,1000,false,2.00,4.00,false,false,0.135,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.3,1000,false,2.00,4.00,false,true,0.643,4184.0750,1.0000,true,-1,50
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,true,0.00,0.00,false,false,0.092,3884.9767,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,true,0.00,0.00,false,true,0.092,3884.9767,1.0000,true,-1,6
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,false,2.00,4.00,false,false,3.424,4812.4955,1.0000,true,3,-1
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,false,2.00,4.00,false,true,0.684,4184.0750,1.0000,true,-1,50
GG20-3-1.dat,20,3,0.125,0.4,0.1,1000,true,0.00,0.00,false,false,0.101,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.4,0.1,1000,true,0.00,0.00,false,true,0.094,3884.9767,1.0000,true,-1,6
GG20-3-1.dat,20,3,0.125,0.4,0.1,1000,false,2.00,4.00,false,false,0.114,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.4,0.1,1000,false,2.00,4.00,false,true,33.396,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.125,0.3,0.3,1000,true,0.00,0.00,false,false,0.095,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.3,0.3,1000,true,0.00,0.00,false,true,0.090,3620.0573,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.3,0.3,1000,false,2.00,4.00,false,false,1.502,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.3,0.3,1000,false,2.00,4.00,false,true,0.680,4184.0750,1.0000,true,-1,50
GG20-3-1.dat,20,3,0.125,0.3,0.2,1000,true,0.00,0.00,false,false,0.100,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.3,0.2,1000,true,0.00,0.00,false,true,0.085,3620.0573,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.3,0.2,1000,false,2.00,4.00,false,false,0.110,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.3,0.2,1000,false,2.00,4.00,false,true,34.690,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.125,0.3,0.1,1000,true,0.00,0.00,false,false,0.100,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.3,0.1,1000,true,0.00,0.00,false,true,0.130,3813.7005,0.0000,true,-1,4
GG20-3-1.dat,20,3,0.125,0.3,0.1,1000,false,2.00,4.00,false,false,0.085,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.3,0.1,1000,false,2.00,4.00,false,true,32.648,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.125,0.2,0.3,1000,true,0.00,0.00,false,false,0.090,4184.0750,0.9950,true,-1,-1
GG20-3-1.dat,20,3,0.125,0.2,0.3,1000,true,0.00,0.00,false,true,0.085,3620.0573,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.2,0.3,1000,false,2.00,4.00,false,false,0.100,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.2,0.3,1000,false,2.00,4.00,false,true,65.850,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.125,0.2,0.2,1000,true,0.00,0.00,false,false,1.885,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.2,0.2,1000,true,0.00,0.00,false,true,0.211,3977.7318,0.0000,true,-1,10
GG20-3-1.dat,20,3,0.125,0.2,0.2,1000,false,2.00,4.00,false,false,0.180,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.2,0.2,1000,false,2.00,4.00,false,true,66.654,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.125,0.2,0.1,1000,true,0.00,0.00,false,false,0.180,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.2,0.1,1000,true,0.00,0.00,false,true,54.136,4091.2979,0.0000,true,-1,75
GG20-3-1.dat,20,3,0.125,0.2,0.1,1000,false,2.00,4.00,false,false,0.170,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.2,0.1,1000,false,2.00,4.00,false,true,76.064,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.125,0.1,0.3,1000,true,0.00,0.00,false,false,0.166,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.1,0.3,1000,true,0.00,0.00,false,true,0.166,3614.2918,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.1,0.3,1000,false,2.00,4.00,false,false,0.154,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.1,0.3,1000,false,2.00,4.00,false,true,73.622,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.125,0.1,0.2,1000,true,0.00,0.00,false,false,0.141,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.1,0.2,1000,true,0.00,0.00,false,true,0.125,3614.2918,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.1,0.2,1000,false,2.00,4.00,false,false,0.135,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.1,0.2,1000,false,2.00,4.00,false,true,61.302,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.125,0.1,0.1,1000,true,0.00,0.00,false,false,0.195,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.1,0.1,1000,true,0.00,0.00,false,true,0.150,3614.2918,0.0000,true,-1,1
GG20-3-1.dat,20,3,0.125,0.1,0.1,1000,false,2.00,4.00,false,false,0.144,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.125,0.1,0.1,1000,false,2.00,4.00,false,true,73.494,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.250,0.4,0.3,1000,true,0.00,0.00,false,false,0.497,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.250,0.4,0.3,1000,true,0.00,0.00,false,true,0.264,3813.7005,0.0010,true,-1,4
GG20-3-1.dat,20,3,0.250,0.4,0.3,1000,false,2.00,4.00,false,false,0.272,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.250,0.4,0.3,1000,false,2.00,4.00,false,true,88.072,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.250,0.4,0.2,1000,true,0.00,0.00,false,false,0.496,4184.0750,1.0000,true,-1,-1
GG20-3-1.dat,20,3,0.250,0.4,0.2,1000,true,0.00,0.00,false,true,0.378,3813.7005,0.0010,true,-1,4
GG20-3-1.dat,20,3,0.250,0.4,0.2,1000,false,2.00,4.00,false,false,0.371,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.250,0.4,0.2,1000,false,2.00,4.00,false,true,120.179,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.250,0.4,0.1,1000,true,0.00,0.00,false,false,0.417,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.250,0.4,0.1,1000,true,0.00,0.00,false,true,99.293,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.250,0.4,0.1,1000,false,2.00,4.00,false,false,0.305,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.250,0.4,0.1,1000,false,2.00,4.00,false,true,102.483,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.250,0.3,0.3,1000,true,0.00,0.00,false,false,146.727,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.250,0.3,0.3,1000,true,0.00,0.00,false,true,0.402,3813.7005,0.0000,true,-1,4
GG20-3-1.dat,20,3,0.250,0.3,0.3,1000,false,2.00,4.00,false,false,0.355,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.250,0.3,0.3,1000,false,2.00,4.00,false,true,74.426,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.250,0.3,0.2,1000,true,0.00,0.00,false,false,0.280,-1.0000,-1.0000,false,3,-1
GG20-3-1.dat,20,3,0.250,0.3,0.2,1000,true,0.00,0.00,false,true,58.050,-1.0000,-1.0000,false,-1,-1
GG20-3-1.dat,20,3,0.250,0.3,0.2,1000,false,2.00,4.00,false,false,0.145,-1.0000,-1.0000,false,3,-1
