InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations
GG100-6-1.dat,100,6,0.125,0.5,0.4,1000,true,0.00,0.00,false,false,0.844,16521.0650,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.5,0.4,1000,true,0.00,0.00,false,true,0.448,16509.8542,0.9770,true,-1,1
GG100-6-1.dat,100,6,0.125,0.5,0.4,1000,false,2.00,4.00,false,false,2.269,16601.3288,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.5,0.4,1000,false,2.00,4.00,false,true,0.415,16521.0650,1.0000,true,-1,7
GG100-6-1.dat,100,6,0.125,0.5,0.3,1000,true,0.00,0.00,false,false,0.671,16521.0650,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.5,0.3,1000,true,0.00,0.00,false,true,0.395,16509.8542,0.9770,true,-1,1
GG100-6-1.dat,100,6,0.125,0.5,0.3,1000,false,2.00,4.00,false,false,1.026,16618.6303,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.5,0.3,1000,false,2.00,4.00,false,true,1.385,16538.3317,1.0000,true,-1,35
GG100-6-1.dat,100,6,0.125,0.5,0.2,1000,true,0.00,0.00,false,false,1.499,16538.3317,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.5,0.2,1000,true,0.00,0.00,false,true,0.395,16521.0650,1.0000,true,-1,7
GG100-6-1.dat,100,6,0.125,0.5,0.2,1000,false,2.00,4.00,false,false,1.677,16655.6176,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.5,0.2,1000,false,2.00,4.00,false,true,1.627,16538.3666,1.0000,true,-1,36
GG100-6-1.dat,100,6,0.125,0.5,0.1,1000,true,0.00,0.00,false,false,0.798,16538.3317,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.5,0.1,1000,true,0.00,0.00,false,true,0.491,16521.0650,1.0000,true,-1,7
GG100-6-1.dat,100,6,0.125,0.5,0.1,1000,false,2.00,4.00,false,false,1.371,16857.2458,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.5,0.1,1000,false,2.00,4.00,false,true,27.757,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.4,0.4,1000,true,0.00,0.00,false,false,1.863,16618.6303,0.9980,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.4,0.4,1000,true,0.00,0.00,false,true,1.356,16538.3666,0.9960,true,-1,36
GG100-6-1.dat,100,6,0.125,0.4,0.4,1000,false,2.00,4.00,false,false,0.946,16803.8822,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.4,0.4,1000,false,2.00,4.00,false,true,28.216,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.4,0.3,1000,true,0.00,0.00,false,false,0.896,16618.6303,0.9980,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.4,0.3,1000,true,0.00,0.00,false,true,1.358,16538.3666,0.9960,true,-1,36
GG100-6-1.dat,100,6,0.125,0.4,0.3,1000,false,2.00,4.00,false,false,1.236,16820.7085,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.4,0.3,1000,false,2.00,4.00,false,true,28.076,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.4,0.2,1000,true,0.00,0.00,false,false,1.063,16766.8949,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.4,0.2,1000,true,0.00,0.00,false,true,1.332,16538.3666,0.9960,true,-1,36
GG100-6-1.dat,100,6,0.125,0.4,0.2,1000,false,2.00,4.00,false,false,1.514,16874.0720,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.4,0.2,1000,false,2.00,4.00,false,true,28.245,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.4,0.1,1000,true,0.00,0.00,false,false,0.950,16803.8822,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.4,0.1,1000,true,0.00,0.00,false,true,28.113,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.4,0.1,1000,false,2.00,4.00,false,false,26.707,17137.3228,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.4,0.1,1000,false,2.00,4.00,false,true,29.700,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.3,0.4,1000,true,0.00,0.00,false,false,0.651,16820.7085,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.4,1000,true,0.00,0.00,false,true,28.918,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.3,0.4,1000,false,2.00,4.00,false,false,2.143,16968.4475,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.4,1000,false,2.00,4.00,false,true,29.074,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.3,0.3,1000,true,0.00,0.00,false,false,0.741,16820.7085,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.3,1000,true,0.00,0.00,false,true,29.591,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.3,0.3,1000,false,2.00,4.00,false,false,0.854,16968.4475,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.3,1000,false,2.00,4.00,false,true,29.652,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.3,0.2,1000,true,0.00,0.00,false,false,1.832,16874.0720,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.2,1000,true,0.00,0.00,false,true,30.803,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.3,0.2,1000,false,2.00,4.00,false,false,100.125,15084.0947,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.2,1000,false,2.00,4.00,false,true,40.494,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.3,0.1,1000,true,0.00,0.00,false,false,4.367,16968.4475,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.1,1000,true,0.00,0.00,false,true,55.807,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.125,0.3,0.1,1000,false,2.00,4.00,false,false,1000.832,-1.0000,-1.0000,false,9,-1
GG100-6-1.dat,100,6,0.125,0.3,0.1,1000,false,2.00,4.00,false,true,53.641,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.250,0.5,0.4,1000,true,0.00,0.00,false,false,1.210,16538.3317,0.9890,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.4,1000,true,0.00,0.00,false,true,0.579,16521.0650,0.9630,true,-1,7
GG100-6-1.dat,100,6,0.250,0.5,0.4,1000,false,2.00,4.00,false,false,2.365,16857.2458,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.4,1000,false,2.00,4.00,false,true,59.600,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.250,0.5,0.3,1000,true,0.00,0.00,false,false,2.496,16620.1168,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.3,1000,true,0.00,0.00,false,true,0.625,16521.0650,0.9630,true,-1,7
GG100-6-1.dat,100,6,0.250,0.5,0.3,1000,false,2.00,4.00,false,false,7.106,16677.8087,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.3,1000,false,2.00,4.00,false,true,59.595,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.250,0.5,0.2,1000,true,0.00,0.00,false,false,1.675,16618.6303,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.2,1000,true,0.00,0.00,false,true,6.139,16538.3317,0.9890,true,-1,35
GG100-6-1.dat,100,6,0.250,0.5,0.2,1000,false,2.00,4.00,false,false,56.728,15873.8695,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.2,1000,false,2.00,4.00,false,true,65.900,-1.0000,-1.0000,false,-1,500
GG100-6-1.dat,100,6,0.250,0.5,0.1,1000,true,0.00,0.00,false,false,3.219,16857.2458,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.1,1000,true,0.00,0.00,false,true,74.683,-1.0000,-1.0000,false,-1,500
