InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,UseImprovedModel,AvgDistMethod,AvgDistMean,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations,FailureStage
GG50-3-1.dat,50,3,0.125,0.5,0.4,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.264,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.5,0.4,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.153,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.5,0.3,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.144,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.5,0.3,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.131,10342.3722,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.5,0.2,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.129,10342.3722,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.5,0.2,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.148,10342.3722,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.5,0.1,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.145,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.5,0.1,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.154,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.4,0.4,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.134,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.4,0.4,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.128,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.4,0.3,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.142,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.4,0.3,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.161,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.4,0.2,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.141,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.4,0.2,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.128,10337.4700,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.4,0.1,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.125,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.4,0.1,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.257,10662.6219,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.3,0.4,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.124,10569.7588,0.9998,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.3,0.4,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.178,10662.6219,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.3,0.3,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.122,10110.0834,0.8110,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.3,0.3,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.232,10662.6219,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.3,0.2,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.126,9971.7562,0.8110,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.3,0.2,1000,false,2.00,4.00,false,false,false,3,-1.0000,3.175,10794.4654,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.3,0.1,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.176,10054.1190,0.9998,true,-1,-1,0
GG50-3-1.dat,50,3,0.125,0.3,0.1,1000,false,2.00,4.00,false,false,false,3,-1.0000,8.613,10931.6874,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.5,0.4,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.099,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.5,0.4,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.099,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.5,0.3,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.103,10342.3722,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.5,0.3,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.097,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.5,0.2,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.111,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.5,0.2,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.798,10662.6219,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.5,0.1,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.099,10569.7588,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.5,0.1,1000,false,2.00,4.00,false,false,false,3,-1.0000,200.157,-1.0000,-1.0000,false,9,-1,4
GG50-3-1.dat,50,3,0.250,0.4,0.4,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.137,10569.7588,0.9998,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.4,0.4,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.319,10662.6219,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.4,0.3,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.124,10569.7588,0.9998,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.4,0.3,1000,false,2.00,4.00,false,false,false,3,-1.0000,14.735,10794.4654,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.4,0.2,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.125,10569.7588,0.9998,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.4,0.2,1000,false,2.00,4.00,false,false,false,3,-1.0000,11.116,10699.3986,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.4,0.1,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.197,10054.1190,0.9998,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.4,0.1,1000,false,2.00,4.00,false,false,false,3,-1.0000,200.930,-1.0000,-1.0000,false,9,-1,2
GG50-3-1.dat,50,3,0.250,0.3,0.4,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.814,10662.6219,0.9970,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.3,0.4,1000,false,2.00,4.00,false,false,false,3,-1.0000,1.580,10931.6874,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.3,0.3,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.433,10662.6219,0.9970,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.3,0.3,1000,false,2.00,4.00,false,false,false,3,-1.0000,27.797,10998.2930,1.0000,true,-1,-1,0
GG50-3-1.dat,50,3,0.250,0.3,0.2,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.594,10679.2837,0.9992,true,-1,-1,0
