InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,UseImprovedModel,AvgDistMethod,AvgDistMean,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations,FailureStage
GG20-3-1.dat,20,3,0.125,0.5,0.4,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.337,3690.7328,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.5,0.4,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.315,3884.9767,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.5,0.3,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.259,3690.7328,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.5,0.3,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.241,3884.9767,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.5,0.2,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.206,3690.7328,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.5,0.2,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.130,3884.9767,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.5,0.1,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.120,3884.9767,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.5,0.1,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.110,4184.0750,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.4,0.4,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.122,3884.9767,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.4,0.4,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.125,3748.0740,0.0106,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.4,0.3,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.131,3884.9767,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.4,0.3,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.101,4184.0750,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.140,3884.9767,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.4,0.2,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.095,4184.0750,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.4,0.1,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.110,3884.9767,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.4,0.1,1000,false,2.00,4.00,false,false,false,3,-1.0000,16.123,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.125,0.3,0.4,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.124,3884.9767,0.9936,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.3,0.4,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.116,4184.0750,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.3,0.3,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.120,4184.0750,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.3,0.3,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.140,3811.5082,0.1236,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.3,0.2,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.125,4184.0750,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.3,0.2,1000,false,2.00,4.00,false,false,false,3,-1.0000,15.612,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.125,0.3,0.1,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.249,4184.0750,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.125,0.3,0.1,1000,false,2.00,4.00,false,false,false,3,-1.0000,176.031,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.5,0.4,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.715,3884.9767,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,0.5,0.4,1000,false,2.00,4.00,false,false,false,3,-1.0000,0.705,3748.0740,0.5076,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,0.5,0.3,1000,true,0.00,0.00,false,false,false,3,-1.0000,1.170,3884.9767,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,0.5,0.3,1000,false,2.00,4.00,false,false,false,3,-1.0000,10.263,3811.5082,0.9666,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,0.5,0.2,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.346,3884.9767,1.0000,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,0.5,0.2,1000,false,2.00,4.00,false,false,false,3,-1.0000,65.041,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.5,0.1,1000,true,0.00,0.00,false,false,false,3,-1.0000,0.340,3748.0740,0.5076,true,-1,-1,0
GG20-3-1.dat,20,3,0.250,0.5,0.1,1000,false,2.00,4.00,false,false,false,3,-1.0000,468.483,-1.0000,-1.0000,false,2,-1,2
