InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations
GG100-6-1.dat,100,6,0.125,0.4,0.1,1000,true,0.00,0.00,false,false,1.233,16803.8822,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.4,0.1,1000,true,0.00,0.00,false,true,1000.174,-1.0000,-1.0000,false,2,2884
GG100-6-1.dat,100,6,0.125,0.4,0.1,1000,false,2.00,4.00,false,false,13.834,17137.3228,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.4,0.1,1000,false,2.00,4.00,false,true,1000.596,-1.0000,-1.0000,false,2,2803
GG100-6-1.dat,100,6,0.125,0.3,0.4,1000,true,0.00,0.00,false,false,0.810,16820.7085,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.4,1000,true,0.00,0.00,false,true,1000.500,-1.0000,-1.0000,false,2,2887
GG100-6-1.dat,100,6,0.125,0.3,0.4,1000,false,2.00,4.00,false,false,2.961,16968.4475,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.4,1000,false,2.00,4.00,false,true,1000.777,-1.0000,-1.0000,false,2,2884
GG100-6-1.dat,100,6,0.125,0.3,0.3,1000,true,0.00,0.00,false,false,0.736,16820.7085,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.3,1000,true,0.00,0.00,false,true,1000.296,-1.0000,-1.0000,false,2,2885
GG100-6-1.dat,100,6,0.125,0.3,0.3,1000,false,2.00,4.00,false,false,1.530,16968.4475,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.3,1000,false,2.00,4.00,false,true,1000.401,-1.0000,-1.0000,false,2,2881
GG100-6-1.dat,100,6,0.125,0.3,0.2,1000,true,0.00,0.00,false,false,1.900,16874.0720,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.2,1000,true,0.00,0.00,false,true,1000.548,-1.0000,-1.0000,false,2,2883
GG100-6-1.dat,100,6,0.125,0.3,0.2,1000,false,2.00,4.00,false,false,44.295,15820.9796,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.2,1000,false,2.00,4.00,false,true,1000.272,-1.0000,-1.0000,false,2,2774
GG100-6-1.dat,100,6,0.125,0.3,0.1,1000,true,0.00,0.00,false,false,3.388,16968.4475,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.125,0.3,0.1,1000,true,0.00,0.00,false,true,1000.111,-1.0000,-1.0000,false,2,2783
GG100-6-1.dat,100,6,0.125,0.3,0.1,1000,false,2.00,4.00,false,false,1001.501,-1.0000,-1.0000,false,9,-1
GG100-6-1.dat,100,6,0.125,0.3,0.1,1000,false,2.00,4.00,false,true,1000.741,-1.0000,-1.0000,false,2,2296
GG100-6-1.dat,100,6,0.250,0.5,0.4,1000,true,0.00,0.00,false,false,1.601,16538.3317,0.9890,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.4,1000,true,0.00,0.00,false,true,1.010,16521.0650,0.9630,true,-1,7
GG100-6-1.dat,100,6,0.250,0.5,0.4,1000,false,2.00,4.00,false,false,3.048,16857.2458,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.4,1000,false,2.00,4.00,false,true,1000.199,-1.0000,-1.0000,false,2,2170
GG100-6-1.dat,100,6,0.250,0.5,0.3,1000,true,0.00,0.00,false,false,2.956,16618.6303,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.3,1000,true,0.00,0.00,false,true,1.100,16521.0650,0.9630,true,-1,7
GG100-6-1.dat,100,6,0.250,0.5,0.3,1000,false,2.00,4.00,false,false,3.904,16938.3788,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.3,1000,false,2.00,4.00,false,true,1000.676,-1.0000,-1.0000,false,2,2291
GG100-6-1.dat,100,6,0.250,0.5,0.2,1000,true,0.00,0.00,false,false,1.962,16618.6303,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.2,1000,true,0.00,0.00,false,true,4.925,16538.3317,0.9890,true,-1,35
GG100-6-1.dat,100,6,0.250,0.5,0.2,1000,false,2.00,4.00,false,false,27.971,15873.8695,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.2,1000,false,2.00,4.00,false,true,1000.049,-1.0000,-1.0000,false,2,2292
GG100-6-1.dat,100,6,0.250,0.5,0.1,1000,true,0.00,0.00,false,false,2.129,16857.2458,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.5,0.1,1000,true,0.00,0.00,false,true,784.021,16618.6303,1.0000,true,-1,505
GG100-6-1.dat,100,6,0.250,0.5,0.1,1000,false,2.00,4.00,false,false,1000.454,-1.0000,-1.0000,false,9,-1
GG100-6-1.dat,100,6,0.250,0.5,0.1,1000,false,2.00,4.00,false,true,1000.011,-1.0000,-1.0000,false,-1,2314
GG100-6-1.dat,100,6,0.250,0.4,0.4,1000,true,0.00,0.00,false,false,2.282,16803.8822,0.9960,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.4,0.4,1000,true,0.00,0.00,false,true,1000.196,-1.0000,-1.0000,false,2,2225
GG100-6-1.dat,100,6,0.250,0.4,0.4,1000,false,2.00,4.00,false,false,8.689,17137.3228,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.4,0.4,1000,false,2.00,4.00,false,true,1000.743,-1.0000,-1.0000,false,2,2317
GG100-6-1.dat,100,6,0.250,0.4,0.3,1000,true,0.00,0.00,false,false,1.737,16803.8822,0.9960,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.4,0.3,1000,true,0.00,0.00,false,true,1000.557,-1.0000,-1.0000,false,2,2229
GG100-6-1.dat,100,6,0.250,0.4,0.3,1000,false,2.00,4.00,false,false,7.652,15873.8695,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.4,0.3,1000,false,2.00,4.00,false,true,1000.352,-1.0000,-1.0000,false,2,2319
GG100-6-1.dat,100,6,0.250,0.4,0.2,1000,true,0.00,0.00,false,false,2.374,16874.0720,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.4,0.2,1000,true,0.00,0.00,false,true,1000.709,-1.0000,-1.0000,false,2,2330
GG100-6-1.dat,100,6,0.250,0.4,0.2,1000,false,2.00,4.00,false,false,1001.632,-1.0000,-1.0000,false,9,-1
GG100-6-1.dat,100,6,0.250,0.4,0.2,1000,false,2.00,4.00,false,true,1000.863,-1.0000,-1.0000,false,2,2049
GG100-6-1.dat,100,6,0.250,0.4,0.1,1000,true,0.00,0.00,false,false,1.972,16975.3642,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.4,0.1,1000,true,0.00,0.00,false,true,1000.545,-1.0000,-1.0000,false,9,2058
GG100-6-1.dat,100,6,0.250,0.4,0.1,1000,false,2.00,4.00,false,false,1000.134,-1.0000,-1.0000,false,9,-1
GG100-6-1.dat,100,6,0.250,0.4,0.1,1000,false,2.00,4.00,false,true,1000.478,-1.0000,-1.0000,false,2,2049
GG100-6-1.dat,100,6,0.250,0.3,0.4,1000,true,0.00,0.00,false,false,2.273,16911.0575,0.9930,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.3,0.4,1000,true,0.00,0.00,false,true,1000.102,-1.0000,-1.0000,false,9,2056
GG100-6-1.dat,100,6,0.250,0.3,0.4,1000,false,2.00,4.00,false,false,1001.467,-1.0000,-1.0000,false,9,-1
GG100-6-1.dat,100,6,0.250,0.3,0.4,1000,false,2.00,4.00,false,true,1000.437,-1.0000,-1.0000,false,9,2019
GG100-6-1.dat,100,6,0.250,0.3,0.3,1000,true,0.00,0.00,false,false,3.523,16968.4475,0.9960,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.3,0.3,1000,true,0.00,0.00,false,true,1000.427,-1.0000,-1.0000,false,2,2026
GG100-6-1.dat,100,6,0.250,0.3,0.3,1000,false,2.00,4.00,false,false,1000.598,-1.0000,-1.0000,false,9,-1
GG100-6-1.dat,100,6,0.250,0.3,0.3,1000,false,2.00,4.00,false,true,1000.510,-1.0000,-1.0000,false,9,2043
GG100-6-1.dat,100,6,0.250,0.3,0.2,1000,true,0.00,0.00,false,false,1.786,17075.1780,1.0000,true,-1,-1
GG100-6-1.dat,100,6,0.250,0.3,0.2,1000,true,0.00,0.00,false,true,1000.030,-1.0000,-1.0000,false,2,2057
GG100-6-1.dat,100,6,0.250,0.3,0.2,1000,false,2.00,4.00,false,false,1000.310,-1.0000,-1.0000,false,9,-1
GG100-6-1.dat,100,6,0.250,0.3,0.2,1000,false,2.00,4.00,false,true,1000.513,-1.0000,-1.0000,false,9,2049
GG100-6-1.dat,100,6,0.250,0.3,0.1,1000,true,0.00,0.00,false,false,1001.488,-1.0000,-1.0000,false,9,-1
GG100-6-1.dat,100,6,0.250,0.3,0.1,1000,true,0.00,0.00,false,true,1000.502,-1.0000,-1.0000,false,9,1920
GG100-6-1.dat,100,6,0.250,0.3,0.1,1000,false,2.00,4.00,false,false,4.434,-1.0000,-1.0000,false,3,-1
GG100-6-1.dat,100,6,0.250,0.3,0.1,1000,false,2.00,4.00,false,true,1000.685,-1.0000,-1.0000,false,9,1922
