InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations
GG50-5-3.dat,50,5,0.125,0.4,0.6,1000,true,0.00,0.00,false,false,0.250,7552.1325,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.4,0.6,1000,true,0.00,0.00,false,true,0.124,7552.1325,1.0000,true,-1,1
GG50-5-3.dat,50,5,0.125,0.4,0.6,1000,false,2.00,4.00,false,false,0.286,7593.5565,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.4,0.6,1000,false,2.00,4.00,false,true,0.100,7552.1325,1.0000,true,-1,1
GG50-5-3.dat,50,5,0.125,0.4,0.4,1000,true,0.00,0.00,false,false,0.170,7552.1325,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.4,0.4,1000,true,0.00,0.00,false,true,0.111,7552.1325,1.0000,true,-1,1
GG50-5-3.dat,50,5,0.125,0.4,0.4,1000,false,2.00,4.00,false,false,0.318,7868.3705,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.4,0.4,1000,false,2.00,4.00,false,true,0.100,7593.5565,1.0000,true,-1,2
GG50-5-3.dat,50,5,0.125,0.4,0.2,1000,true,0.00,0.00,false,false,0.160,7552.1325,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.4,0.2,1000,true,0.00,0.00,false,true,0.096,7552.1325,1.0000,true,-1,1
GG50-5-3.dat,50,5,0.125,0.4,0.2,1000,false,2.00,4.00,false,false,0.213,7868.3705,1.0000,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.4,0.2,1000,false,2.00,4.00,false,true,0.181,7868.3705,1.0000,true,-1,7
GG50-5-3.dat,50,5,0.125,0.3,0.6,1000,true,0.00,0.00,false,false,0.195,7593.5565,0.9890,true,-1,-1
GG50-5-3.dat,50,5,0.125,0.3,0.6,1000,true,0.00,0.00,false,true,0.095,7593.5565,0.9890,true,-1,2
GG50-5-3.dat,50,5,0.125,0.3,0.6,1000,false,2.00,4.00,false,false,0.225,7868.3705,1.0000,true,-1,-1
