InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseScenarioGeneration,Runtime(s),Objective,OutOfSamplePerformance,Status
GG100-6-1.dat,100,6,0.125,0.1,0.3,1000,true,2.874,17341.0925,0.7680,2
GG100-6-1.dat,100,6,0.125,0.1,0.2,1000,true,5.600,16174.2526,0.9950,2
GG100-6-1.dat,100,6,0.125,0.1,0.1,1000,true,5.575,16174.2526,0.9950,2
GG100-6-1.dat,100,6,0.125,0.2,0.3,1000,true,1.311,16919.7829,0.9850,2
GG100-6-1.dat,100,6,0.125,0.2,0.2,1000,true,1.042,16986.9299,0.9850,2
GG100-6-1.dat,100,6,0.125,0.2,0.1,1000,true,1.091,17013.2881,0.9850,2
GG100-6-1.dat,100,6,0.125,0.3,0.3,1000,true,0.560,16783.7211,0.9120,2
GG100-6-1.dat,100,6,0.125,0.3,0.2,1000,true,0.876,16783.7211,0.9120,2
GG100-6-1.dat,100,6,0.125,0.3,0.1,1000,true,0.755,16783.7211,0.9120,2
